farm_id,crop,area,yield,rainfall,temperature,fertilizer,pesticide,soil_type,irrigation,cost,revenue,profit,season,region
2439,Maize,-5.0,-1,5000,20,200,100,Clay,yes,1000,2000,-1000,Wet,Region2
2440,Rice,1.5,5,100,100,200,10,Sandy,0,1000,2000,500,Wet,Region1
2441,Wheat,-5.0,5,100,20,200,100,Clay,1,1000,2000,-1000,Wet,Region1
2442,Wheat,-5.0,5,10000,45,200,100,Sandy,0,-500,100,-1000,Wet,Region2
2443,Rice,-5.0,2,10000,45,200,100,Clay,0,1000,100,500,Dry,Region1
2444,Maize,-5.0,5,100,45,50,10,Sandy,1,-500,100,-1000,Wet,Region2
2445,Wheat,1.5,5,100,20,50,10,Sandy,0,-500,2000,500,Dry,Region2
2446,Wheat,1.5,-1,100,45,200,10,Sandy,yes,1000,100,500,Dry,Region1
2447,Wheat,-5.0,2,10000,100,200,100,Clay,0,1000,100,-1000,Wet,Region1
2448,Maize,1.5,-1,5000,45,50,100,Clay,0,-500,100,-1000,Dry,Region2
2449,Rice,1.5,-1,5000,20,50,100,Sandy,1,-500,2000,500,Wet,Region1
2450,Maize,-5.0,2,100,45,200,10,Sandy,yes,-500,100,-1000,Dry,Region1
2451,Rice,1.5,2,10000,45,50,10,Sandy,0,-500,2000,500,Wet,Region2
2452,Wheat,1.5,-1,10000,20,200,10,Clay,0,-500,2000,-1000,Wet,Region2
2453,Wheat,10.0,5,5000,100,50,100,Clay,0,-500,2000,500,Wet,Region1
2454,Wheat,10.0,-1,10000,100,200,100,Sandy,0,1000,100,-1000,Dry,Region1
2455,Wheat,1.5,2,100,45,200,10,Clay,0,1000,2000,500,Wet,Region1
2456,Rice,1.5,2,5000,100,200,10,Clay,1,1000,100,500,Wet,Region2
2457,Maize,1.5,5,100,45,200,10,Sandy,1,1000,100,-1000,Dry,Region2
2458,Maize,10.0,-1,5000,45,50,100,Sandy,1,1000,2000,-1000,Dry,Region2
2459,Wheat,-5.0,-1,10000,45,50,10,Sandy,yes,1000,100,-1000,Dry,Region2
2460,Wheat,-5.0,2,10000,20,200,100,Sandy,0,-500,2000,500,Dry,Region1
2461,Rice,-5.0,5,100,45,50,10,Clay,0,-500,2000,500,Wet,Region1
2462,Wheat,10.0,-1,100,100,200,10,Clay,1,1000,2000,500,Dry,Region2
2463,Maize,1.5,-1,5000,100,200,10,Clay,yes,-500,2000,500,Wet,Region2
2464,Wheat,-5.0,-1,10000,45,200,10,Clay,yes,1000,2000,-1000,Wet,Region1
2465,Rice,1.5,2,10000,100,50,10,Sandy,yes,-500,100,500,Wet,Region1
2466,Rice,1.5,2,10000,20,200,10,Clay,1,-500,100,-1000,Dry,Region1
2467,Maize,-5.0,2,5000,20,50,100,Sandy,yes,1000,2000,500,Dry,Region1
2468,Rice,10.0,-1,5000,20,200,10,Sandy,yes,1000,2000,500,Wet,Region1
2469,Maize,-5.0,-1,10000,20,200,100,Clay,0,1000,2000,500,Dry,Region1
2470,Maize,10.0,2,10000,20,200,10,Clay,1,-500,2000,-1000,Dry,Region2
2471,Maize,-5.0,-1,100,20,50,10,Sandy,0,-500,2000,-1000,Dry,Region2
2472,Wheat,10.0,5,10000,100,50,10,Clay,yes,-500,2000,500,Dry,Region2
2473,Maize,1.5,-1,5000,45,200,10,Sandy,0,-500,100,-1000,Dry,Region2
2474,Wheat,-5.0,-1,5000,100,50,100,Sandy,1,1000,2000,-1000,Wet,Region2
2475,Rice,1.5,-1,10000,20,200,100,Sandy,yes,-500,2000,-1000,Wet,Region2
2476,Maize,-5.0,5,10000,20,50,100,Clay,0,1000,2000,500,Wet,Region1
2477,Rice,1.5,5,10000,45,200,100,Clay,0,1000,2000,-1000,Dry,Region2
2478,Wheat,-5.0,5,100,100,50,100,Sandy,yes,-500,2000,-1000,Dry,Region1
2479,Rice,1.5,5,100,20,50,10,Sandy,0,1000,100,-1000,Wet,Region1
2480,Maize,1.5,-1,5000,20,50,100,Clay,0,-500,2000,500,Dry,Region2
2481,Rice,-5.0,5,10000,20,50,10,Sandy,1,1000,100,500,Wet,Region2
2482,Rice,-5.0,5,10000,100,200,100,Sandy,yes,1000,2000,-1000,Wet,Region1
2483,Wheat,10.0,5,10000,100,50,100,Sandy,yes,1000,2000,-1000,Dry,Region2
2484,Wheat,10.0,2,10000,100,200,10,Clay,yes,1000,2000,500,Dry,Region1
2485,Maize,1.5,-1,5000,45,200,100,Sandy,0,1000,100,-1000,Wet,Region2
2486,Maize,10.0,-1,5000,45,50,100,Sandy,1,-500,2000,500,Wet,Region1
2487,Rice,-5.0,-1,10000,100,50,100,Sandy,1,-500,100,-1000,Wet,Region2
2488,Wheat,10.0,5,5000,45,200,100,Sandy,1,1000,100,500,Dry,Region2
2489,Wheat,-5.0,2,10000,45,200,100,Clay,0,-500,2000,-1000,Wet,Region2
2490,Wheat,1.5,5,100,100,50,100,Clay,1,-500,100,500,Dry,Region2
2491,Rice,-5.0,5,10000,45,200,100,Sandy,1,-500,2000,500,Wet,Region2
2492,Wheat,1.5,5,5000,20,50,10,Sandy,1,1000,100,500,Dry,Region1
2493,Rice,1.5,5,10000,100,200,10,Sandy,yes,1000,100,-1000,Dry,Region1
2494,Wheat,1.5,2,100,100,200,100,Clay,yes,1000,2000,500,Wet,Region2
2495,Wheat,10.0,-1,100,45,50,10,Clay,0,1000,100,500,Dry,Region2
2496,Maize,10.0,-1,5000,20,200,100,Clay,yes,1000,2000,500,Dry,Region2
2497,Rice,1.5,5,10000,100,50,10,Sandy,1,1000,2000,500,Wet,Region2
2498,Rice,1.5,2,10000,45,200,10,Clay,1,-500,2000,-1000,Wet,Region1
2499,Rice,10.0,2,5000,45,200,100,Sandy,0,-500,2000,-1000,Dry,Region2
2500,Wheat,1.5,2,100,20,50,10,Clay,yes,1000,2000,500,Dry,Region2
2501,Wheat,1.5,2,10000,45,50,10,Clay,0,1000,100,500,Dry,Region2
2502,Maize,1.5,5,10000,100,50,100,Sandy,0,1000,2000,-1000,Wet,Region1
2503,Maize,-5.0,2,10000,100,200,10,Sandy,yes,1000,2000,-1000,Wet,Region1
2504,Rice,-5.0,5,10000,20,50,10,Sandy,1,1000,100,500,Dry,Region1
2505,Wheat,10.0,5,100,45,200,10,Sandy,yes,-500,2000,-1000,Wet,Region1
2506,Maize,-5.0,5,10000,20,200,100,Sandy,yes,1000,100,-1000,Wet,Region1
2507,Rice,-5.0,5,5000,45,200,10,Sandy,yes,-500,2000,500,Wet,Region1
2508,Wheat,10.0,-1,10000,45,200,100,Sandy,0,-500,2000,500,Dry,Region2
2509,Maize,-5.0,5,5000,100,200,100,Clay,1,-500,2000,-1000,Dry,Region1
2510,Maize,-5.0,2,5000,100,200,100,Sandy,1,1000,2000,500,Wet,Region1
2511,Rice,10.0,-1,100,45,50,10,Sandy,0,1000,2000,-1000,Dry,Region1
2512,Wheat,-5.0,2,5000,45,50,10,Sandy,0,1000,2000,500,Dry,Region1
2513,Rice,10.0,2,100,100,50,100,Clay,yes,-500,100,500,Wet,Region1
2514,Maize,10.0,2,10000,100,50,100,Clay,1,-500,2000,500,Dry,Region2
2515,Wheat,-5.0,-1,100,45,200,100,Clay,1,1000,2000,500,Wet,Region1
2516,Maize,1.5,-1,100,45,50,100,Sandy,yes,1000,2000,-1000,Dry,Region1
2517,Wheat,1.5,-1,100,100,50,100,Clay,1,-500,100,-1000,Wet,Region1
2518,Wheat,1.5,5,100,100,200,100,Clay,0,1000,2000,500,Dry,Region2
2519,Rice,10.0,2,5000,45,200,100,Clay,1,1000,2000,-1000,Dry,Region1
2520,Rice,1.5,-1,100,45,50,100,Sandy,yes,-500,2000,500,Dry,Region1
2521,Maize,10.0,5,5000,20,200,10,Clay,1,1000,100,-1000,Wet,Region2
2522,Rice,-5.0,5,10000,20,200,10,Sandy,yes,1000,2000,-1000,Wet,Region2
2523,Rice,1.5,-1,10000,20,200,100,Clay,0,1000,100,500,Wet,Region2
2524,Rice,10.0,-1,5000,100,50,10,Sandy,yes,-500,2000,500,Wet,Region2
2525,Wheat,1.5,-1,5000,45,200,100,Clay,yes,1000,100,-1000,Wet,Region2
2526,Wheat,10.0,5,100,20,200,10,Sandy,yes,1000,2000,-1000,Wet,Region2
2527,Rice,10.0,2,100,45,50,100,Clay,1,1000,100,-1000,Dry,Region2
2528,Rice,-5.0,2,5000,100,200,10,Sandy,0,1000,100,-1000,Wet,Region2
2529,Maize,1.5,5,100,20,200,100,Sandy,yes,-500,100,500,Wet,Region2
2530,Wheat,-5.0,-1,5000,100,50,10,Sandy,1,1000,2000,-1000,Dry,Region2
2531,Maize,10.0,-1,10000,20,200,10,Clay,1,-500,2000,-1000,Wet,Region2
2532,Maize,10.0,5,10000,45,200,100,Sandy,yes,-500,2000,-1000,Wet,Region1
2533,Rice,10.0,2,10000,45,50,100,Sandy,yes,-500,2000,500,Dry,Region2
2534,Wheat,10.0,5,10000,100,200,10,Clay,1,-500,2000,500,Wet,Region1
2535,Maize,10.0,2,100,45,50,10,Sandy,0,1000,100,-1000,Wet,Region1
2536,Rice,1.5,5,10000,45,50,100,Clay,yes,-500,100,500,Wet,Region1
2537,Maize,-5.0,5,5000,100,50,100,Sandy,yes,1000,2000,500,Wet,Region2
2538,Maize,10.0,5,5000,45,200,10,Sandy,1,-500,2000,-1000,Dry,Region2
2539,Rice,10.0,-1,100,20,200,10,Sandy,yes,1000,100,500,Wet,Region1
2540,Maize,1.5,5,10000,45,200,100,Sandy,yes,-500,100,-1000,Wet,Region1
2541,Wheat,10.0,2,5000,45,50,10,Clay,0,-500,2000,-1000,Wet,Region2
2542,Rice,-5.0,-1,5000,45,200,100,Sandy,0,-500,2000,500,Wet,Region1
2543,Wheat,1.5,-1,100,100,200,100,Clay,yes,1000,100,-1000,Wet,Region1
2544,Rice,-5.0,2,100,20,50,100,Sandy,1,-500,100,500,Dry,Region2
2545,Wheat,10.0,5,5000,100,50,100,Clay,1,-500,2000,500,Dry,Region2
2546,Wheat,10.0,5,10000,45,50,10,Sandy,0,1000,2000,-1000,Wet,Region1
2547,Maize,10.0,-1,5000,45,50,10,Sandy,0,-500,100,-1000,Wet,Region1
2548,Maize,-5.0,-1,10000,45,50,10,Clay,1,1000,2000,500,Wet,Region2
2549,Rice,-5.0,2,10000,45,200,10,Sandy,1,-500,2000,-1000,Wet,Region1
2550,Rice,-5.0,5,5000,45,200,100,Sandy,1,1000,2000,-1000,Dry,Region2
2551,Rice,10.0,-1,10000,20,50,10,Sandy,0,-500,2000,500,Dry,Region1
2552,Wheat,10.0,2,10000,100,200,10,Sandy,1,1000,100,500,Wet,Region2
2553,Wheat,1.5,5,5000,45,200,10,Clay,0,-500,2000,500,Wet,Region1
2554,Rice,1.5,2,10000,45,50,100,Clay,1,-500,100,500,Dry,Region1
2555,Maize,-5.0,5,10000,45,200,10,Clay,0,1000,100,500,Dry,Region1
2556,Maize,-5.0,-1,10000,100,50,100,Clay,1,-500,2000,500,Dry,Region1
2557,Maize,10.0,2,5000,100,200,100,Clay,0,1000,2000,500,Wet,Region1
2558,Wheat,10.0,5,100,45,50,100,Sandy,1,1000,100,500,Wet,Region1
2559,Rice,-5.0,5,5000,20,50,10,Sandy,0,-500,100,500,Dry,Region2
2560,Wheat,-5.0,-1,100,45,50,10,Clay,yes,1000,100,-1000,Dry,Region1
2561,Maize,-5.0,-1,100,20,50,100,Clay,yes,-500,100,500,Wet,Region2
2562,Wheat,-5.0,-1,100,100,50,100,Clay,1,-500,100,-1000,Dry,Region1
2563,Rice,-5.0,-1,5000,100,50,10,Sandy,1,-500,100,-1000,Dry,Region2
2564,Rice,-5.0,-1,100,100,200,10,Clay,0,1000,100,500,Wet,Region2
2565,Rice,10.0,-1,100,100,200,10,Sandy,1,1000,2000,500,Wet,Region2
2566,Maize,10.0,2,5000,45,200,10,Sandy,0,1000,100,500,Wet,Region2
2567,Rice,10.0,-1,10000,20,50,100,Clay,yes,1000,2000,500,Dry,Region1
2568,Wheat,1.5,-1,10000,45,50,10,Sandy,1,-500,100,-1000,Dry,Region1
2569,Maize,1.5,5,5000,20,50,10,Sandy,yes,1000,2000,-1000,Wet,Region1
2570,Rice,10.0,5,10000,45,50,100,Sandy,0,1000,100,-1000,Dry,Region1
2571,Rice,10.0,-1,100,45,50,100,Sandy,1,1000,100,500,Dry,Region2
2572,Rice,1.5,2,10000,100,50,10,Clay,1,1000,2000,500,Dry,Region2
2573,Wheat,1.5,-1,100,100,200,10,Sandy,yes,-500,100,-1000,Dry,Region2
2574,Wheat,-5.0,2,10000,20,200,10,Clay,1,-500,100,-1000,Wet,Region2
2575,Wheat,-5.0,2,100,100,200,10,Clay,1,-500,2000,-1000,Dry,Region1
2576,Wheat,1.5,5,5000,20,200,100,Sandy,1,1000,100,-1000,Dry,Region1
2577,Rice,-5.0,-1,100,100,50,10,Clay,0,-500,2000,-1000,Dry,Region2
2578,Wheat,10.0,-1,10000,45,200,10,Clay,yes,1000,2000,-1000,Wet,Region2
2579,Wheat,1.5,-1,5000,20,200,10,Sandy,1,1000,100,-1000,Dry,Region1
2580,Rice,-5.0,5,100,45,50,100,Clay,yes,1000,100,-1000,Wet,Region1
2581,Wheat,-5.0,-1,5000,45,200,10,Clay,yes,1000,100,-1000,Dry,Region1
2582,Maize,10.0,5,5000,45,200,10,Sandy,1,1000,100,500,Wet,Region2
2583,Wheat,10.0,2,100,100,200,100,Clay,0,-500,100,-1000,Wet,Region1
2584,Rice,-5.0,2,5000,45,200,10,Clay,yes,1000,2000,500,Dry,Region2
2585,Wheat,10.0,5,5000,20,50,100,Sandy,1,1000,100,-1000,Wet,Region1
2586,Maize,-5.0,-1,10000,45,200,10,Clay,yes,-500,100,500,Dry,Region2
2587,Rice,1.5,2,10000,20,50,10,Clay,0,1000,2000,500,Dry,Region1
2588,Maize,10.0,-1,10000,100,200,100,Clay,0,-500,2000,500,Wet,Region1
2589,Wheat,1.5,2,5000,100,50,100,Sandy,0,1000,100,-1000,Dry,Region1
2590,Maize,-5.0,-1,10000,20,200,10,Sandy,0,-500,100,500,Dry,Region2
2591,Rice,10.0,5,5000,20,50,100,Sandy,0,1000,2000,-1000,Wet,Region1
2592,Rice,10.0,5,5000,100,200,10,Sandy,yes,1000,100,500,Dry,Region1
2593,Rice,10.0,2,100,45,50,10,Clay,1,-500,100,500,Dry,Region2
2594,Maize,10.0,2,100,45,50,10,Clay,1,1000,2000,500,Dry,Region1
2595,Wheat,-5.0,2,10000,45,50,100,Sandy,1,1000,100,500,Dry,Region1
2596,Rice,10.0,2,100,100,50,10,Sandy,yes,1000,100,500,Dry,Region1
2597,Wheat,10.0,2,5000,20,200,100,Sandy,1,-500,100,-1000,Wet,Region1
2598,Wheat,1.5,2,10000,100,50,10,Clay,0,-500,2000,500,Dry,Region1
2599,Wheat,-5.0,-1,10000,100,50,10,Sandy,yes,-500,100,500,Wet,Region2
2600,Rice,-5.0,2,10000,20,200,10,Clay,1,-500,100,-1000,Dry,Region2
2601,Rice,1.5,5,10000,45,200,100,Sandy,yes,-500,2000,500,Wet,Region1
2602,Rice,10.0,-1,5000,100,50,10,Sandy,0,1000,100,-1000,Dry,Region1
2603,Rice,10.0,-1,10000,100,200,100,Clay,yes,1000,100,-1000,Wet,Region2
2604,Maize,1.5,-1,10000,45,50,10,Sandy,1,-500,2000,-1000,Wet,Region2
2605,Rice,-5.0,2,10000,20,50,100,Sandy,0,-500,100,500,Dry,Region2
2606,Wheat,-5.0,-1,100,45,50,100,Clay,1,-500,2000,-1000,Wet,Region1
2607,Maize,-5.0,2,100,45,50,100,Sandy,yes,-500,2000,500,Wet,Region2
2608,Maize,1.5,5,100,20,50,10,Clay,1,-500,2000,-1000,Dry,Region1
2609,Wheat,10.0,5,10000,45,200,10,Clay,1,1000,2000,500,Wet,Region1
2610,Rice,-5.0,5,5000,20,200,10,Sandy,0,1000,2000,-1000,Wet,Region2
2611,Maize,-5.0,-1,10000,45,200,10,Sandy,0,-500,100,-1000,Wet,Region2
2612,Wheat,1.5,-1,10000,20,200,100,Sandy,0,1000,100,500,Dry,Region1
2613,Maize,-5.0,5,100,100,200,100,Clay,0,-500,100,-1000,Wet,Region2
2614,Rice,1.5,2,5000,100,200,10,Clay,1,1000,2000,-1000,Dry,Region1
2615,Maize,10.0,2,5000,45,200,10,Sandy,1,1000,2000,-1000,Dry,Region2
2616,Maize,10.0,2,100,100,200,10,Sandy,1,1000,100,-1000,Dry,Region2
2617,Wheat,10.0,-1,5000,100,200,100,Sandy,0,1000,2000,-1000,Dry,Region1
2618,Rice,-5.0,-1,10000,100,50,100,Sandy,0,1000,2000,500,Dry,Region2
2619,Maize,-5.0,5,5000,100,200,100,Clay,1,-500,2000,-1000,Dry,Region1
2620,Maize,-5.0,2,100,45,200,100,Clay,yes,-500,100,-1000,Wet,Region1
2621,Wheat,10.0,5,100,20,50,10,Sandy,1,-500,100,-1000,Dry,Region2
2622,Wheat,-5.0,-1,10000,45,200,10,Clay,0,-500,100,500,Wet,Region1
2623,Wheat,10.0,5,100,100,200,100,Clay,1,1000,100,-1000,Dry,Region1
2624,Wheat,-5.0,-1,10000,45,50,100,Sandy,1,1000,2000,-1000,Dry,Region1
2625,Maize,10.0,2,5000,100,50,100,Sandy,0,-500,2000,500,Dry,Region2
2626,Rice,1.5,2,100,100,200,10,Clay,1,-500,2000,-1000,Dry,Region1
2627,Rice,1.5,-1,5000,20,200,100,Sandy,0,1000,2000,-1000,Wet,Region2
2628,Maize,10.0,5,5000,100,200,10,Sandy,0,1000,100,500,Dry,Region1
2629,Maize,10.0,2,10000,100,200,100,Sandy,yes,-500,2000,-1000,Dry,Region2
2630,Rice,10.0,-1,100,20,50,100,Sandy,yes,1000,2000,500,Wet,Region1
2631,Wheat,-5.0,2,10000,20,50,10,Clay,0,-500,100,-1000,Wet,Region2
2632,Wheat,1.5,5,5000,20,200,100,Clay,yes,-500,2000,-1000,Dry,Region1
2633,Rice,-5.0,5,10000,20,50,10,Sandy,1,-500,2000,500,Dry,Region2
2634,Maize,-5.0,2,10000,45,50,10,Sandy,0,1000,2000,-1000,Dry,Region2
2635,Maize,10.0,-1,5000,45,200,10,Clay,1,-500,2000,500,Dry,Region2
2636,Rice,1.5,-1,10000,20,200,100,Sandy,1,-500,100,-1000,Wet,Region2
2637,Rice,1.5,5,5000,100,50,10,Clay,0,-500,2000,500,Dry,Region1
2638,Maize,10.0,-1,100,45,50,100,Clay,0,1000,2000,-1000,Wet,Region1
2639,Maize,1.5,2,10000,100,50,10,Clay,yes,-500,2000,-1000,Dry,Region2
2640,Wheat,-5.0,5,100,45,50,100,Sandy,1,1000,2000,-1000,Wet,Region1
2641,Maize,-5.0,5,100,45,50,100,Clay,0,-500,2000,500,Wet,Region2
2642,Rice,1.5,-1,5000,100,200,100,Clay,0,1000,100,-1000,Wet,Region2
2643,Maize,-5.0,2,100,100,50,10,Sandy,1,-500,100,500,Wet,Region1
2644,Rice,-5.0,2,10000,45,50,100,Clay,1,-500,100,-1000,Wet,Region2
2645,Wheat,1.5,2,5000,100,200,10,Clay,yes,1000,100,500,Dry,Region1
2646,Maize,-5.0,-1,5000,100,50,100,Sandy,yes,-500,2000,-1000,Dry,Region1
2647,Wheat,10.0,2,100,45,200,100,Clay,1,-500,2000,-1000,Dry,Region1
2648,Wheat,1.5,5,100,100,50,100,Sandy,yes,1000,2000,-1000,Dry,Region1
2649,Rice,-5.0,2,5000,45,50,100,Sandy,1,1000,100,-1000,Wet,Region2
2650,Maize,1.5,2,5000,100,50,10,Clay,0,-500,2000,-1000,Dry,Region2
2651,Maize,10.0,-1,10000,20,50,100,Clay,1,1000,100,500,Wet,Region1
2652,Rice,-5.0,-1,10000,20,200,100,Clay,1,-500,2000,500,Dry,Region1
2653,Wheat,10.0,-1,100,45,200,10,Clay,yes,1000,2000,-1000,Dry,Region1
2654,Maize,10.0,2,5000,100,50,100,Sandy,1,1000,2000,-1000,Dry,Region1
2655,Maize,10.0,5,5000,20,200,100,Clay,0,-500,2000,500,Dry,Region2
2656,Maize,1.5,5,100,20,200,100,Clay,1,1000,100,-1000,Dry,Region2
2657,Wheat,1.5,2,5000,20,50,10,Clay,0,1000,100,500,Dry,Region2
2658,Wheat,-5.0,-1,5000,100,50,100,Sandy,0,-500,2000,500,Dry,Region2
2659,Maize,-5.0,5,10000,20,200,100,Clay,1,-500,2000,500,Dry,Region1
2660,Wheat,10.0,2,5000,100,200,100,Clay,yes,1000,100,-1000,Wet,Region2
2661,Maize,10.0,-1,100,45,200,10,Clay,0,1000,2000,-1000,Dry,Region2
2662,Wheat,10.0,-1,10000,45,50,10,Sandy,yes,1000,100,500,Dry,Region2
2663,Rice,10.0,-1,10000,45,50,10,Clay,yes,1000,2000,500,Dry,Region2
2664,Wheat,1.5,2,10000,20,200,10,Clay,yes,-500,2000,500,Dry,Region2
2665,Maize,-5.0,2,100,100,200,100,Clay,0,-500,100,-1000,Dry,Region2
2666,Maize,10.0,2,100,45,200,10,Sandy,1,1000,100,-1000,Dry,Region2
2667,Wheat,1.5,2,100,100,200,10,Sandy,yes,1000,2000,500,Dry,Region2
2668,Rice,10.0,5,10000,100,200,100,Sandy,yes,-500,2000,-1000,Wet,Region1
2669,Wheat,1.5,-1,100,20,200,10,Sandy,1,-500,2000,500,Wet,Region1
2670,Wheat,-5.0,-1,100,100,50,100,Clay,1,1000,100,-1000,Wet,Region1
2671,Rice,10.0,2,5000,20,50,10,Sandy,0,-500,2000,-1000,Wet,Region1
2672,Rice,10.0,2,100,100,200,10,Clay,yes,1000,2000,500,Wet,Region1
2673,Maize,-5.0,-1,10000,100,200,100,Clay,1,-500,2000,500,Dry,Region1
2674,Rice,10.0,-1,100,45,50,100,Clay,1,1000,100,500,Wet,Region1
2675,Rice,10.0,2,100,100,200,100,Sandy,yes,1000,100,500,Wet,Region2
2676,Rice,10.0,-1,5000,100,50,10,Clay,0,1000,2000,500,Wet,Region2
2677,Wheat,10.0,-1,5000,45,50,10,Clay,0,1000,100,-1000,Dry,Region2
2678,Maize,10.0,2,5000,20,50,100,Clay,yes,1000,2000,500,Wet,Region2
2679,Wheat,1.5,2,5000,100,50,100,Clay,yes,-500,100,-1000,Wet,Region1
2680,Wheat,10.0,2,100,20,200,100,Sandy,yes,-500,100,500,Wet,Region2
2681,Maize,10.0,2,5000,20,50,100,Clay,yes,1000,2000,500,Wet,Region2
2682,Wheat,10.0,-1,5000,100,50,10,Clay,yes,1000,100,500,Dry,Region2
2683,Wheat,1.5,-1,5000,45,200,100,Sandy,yes,1000,2000,-1000,Dry,Region1
2684,Maize,1.5,-1,10000,20,50,10,Clay,1,-500,100,-1000,Wet,Region1
2685,Maize,10.0,2,5000,20,200,100,Sandy,yes,1000,2000,-1000,Wet,Region2
2686,Rice,-5.0,5,5000,20,50,10,Clay,0,1000,100,-1000,Wet,Region1
2687,Maize,10.0,-1,5000,100,200,100,Clay,0,-500,100,500,Wet,Region1
2688,Maize,1.5,5,10000,100,50,100,Clay,yes,1000,100,-1000,Wet,Region2
2689,Maize,10.0,-1,5000,20,200,100,Sandy,1,1000,100,500,Wet,Region1
2690,Rice,1.5,2,10000,100,50,100,Clay,yes,1000,100,500,Wet,Region2
2691,Maize,10.0,2,10000,20,50,100,Sandy,yes,1000,2000,500,Wet,Region2
2692,Wheat,10.0,2,10000,100,50,10,Clay,yes,1000,100,-1000,Dry,Region1
2693,Wheat,-5.0,5,5000,100,200,10,Sandy,yes,-500,2000,-1000,Wet,Region2
2694,Rice,1.5,5,5000,45,200,100,Clay,yes,-500,2000,-1000,Dry,Region2
2695,Maize,1.5,-1,10000,100,50,100,Clay,yes,-500,2000,-1000,Wet,Region1
2696,Rice,10.0,2,10000,20,200,100,Sandy,0,-500,100,500,Wet,Region2
2697,Maize,10.0,-1,100,100,200,10,Sandy,1,-500,100,-1000,Dry,Region1
2698,Wheat,10.0,5,10000,100,50,10,Clay,yes,1000,2000,-1000,Wet,Region1
2699,Wheat,1.5,-1,100,20,200,10,Sandy,0,1000,100,-1000,Dry,Region1
2700,Maize,-5.0,-1,100,45,200,100,Clay,yes,1000,2000,-1000,Dry,Region1
2701,Rice,-5.0,2,10000,100,50,10,Sandy,yes,-500,2000,500,Wet,Region1
2702,Wheat,10.0,-1,5000,20,200,100,Sandy,yes,-500,2000,500,Dry,Region2
2703,Wheat,-5.0,5,100,100,200,100,Sandy,yes,-500,2000,-1000,Dry,Region1
2704,Rice,10.0,5,100,20,200,100,Clay,1,1000,100,500,Wet,Region2
2705,Maize,1.5,-1,100,100,200,100,Clay,yes,1000,2000,500,Wet,Region2
2706,Wheat,1.5,5,5000,45,50,10,Clay,0,-500,100,500,Dry,Region2
2707,Wheat,1.5,2,5000,45,50,10,Clay,yes,-500,2000,500,Dry,Region2
2708,Maize,10.0,2,5000,20,200,100,Sandy,0,1000,2000,-1000,Wet,Region2
2709,Wheat,1.5,2,10000,45,200,10,Sandy,1,1000,100,500,Dry,Region2
2710,Wheat,-5.0,-1,10000,100,200,10,Clay,0,1000,2000,500,Wet,Region2
2711,Wheat,10.0,5,5000,45,200,10,Sandy,yes,-500,100,-1000,Wet,Region2
2712,Rice,1.5,-1,10000,20,200,100,Sandy,1,-500,100,500,Wet,Region2
2713,Wheat,10.0,5,10000,20,200,100,Sandy,yes,-500,100,-1000,Wet,Region2
2714,Rice,10.0,5,5000,45,50,100,Sandy,0,1000,100,-1000,Dry,Region1
2715,Wheat,10.0,2,100,20,200,100,Clay,yes,-500,2000,500,Dry,Region1
2716,Maize,-5.0,5,10000,45,50,100,Clay,1,1000,100,500,Dry,Region2
2717,Rice,10.0,5,5000,20,50,10,Clay,1,-500,2000,-1000,Wet,Region2
2718,Wheat,10.0,5,100,100,200,100,Sandy,yes,-500,100,-1000,Dry,Region1
2719,Maize,-5.0,2,5000,45,50,100,Clay,yes,1000,2000,-1000,Wet,Region1
2720,Wheat,-5.0,5,10000,100,200,100,Sandy,0,1000,2000,500,Dry,Region1
2721,Maize,-5.0,2,10000,20,50,10,Sandy,0,1000,2000,500,Dry,Region1
2722,Wheat,1.5,2,10000,45,50,10,Clay,0,1000,2000,500,Dry,Region1
2723,Maize,-5.0,5,5000,100,50,100,Clay,yes,1000,2000,-1000,Dry,Region1
2724,Rice,1.5,2,100,45,200,100,Clay,1,1000,100,500,Dry,Region1
2725,Rice,1.5,2,5000,100,50,100,Clay,1,1000,100,500,Wet,Region1
2726,Rice,-5.0,2,5000,45,200,100,Clay,yes,1000,100,500,Dry,Region2
2727,Wheat,10.0,2,5000,100,50,100,Clay,0,1000,2000,500,Wet,Region2
2728,Rice,10.0,5,5000,100,200,100,Clay,1,1000,100,-1000,Dry,Region2
2729,Rice,10.0,5,5000,100,50,100,Clay,0,1000,2000,-1000,Wet,Region1
2730,Wheat,-5.0,-1,100,45,50,10,Sandy,yes,1000,2000,-1000,Wet,Region2
2731,Rice,-5.0,-1,5000,45,50,10,Sandy,yes,-500,100,500,Wet,Region1
2732,Rice,1.5,2,5000,100,50,100,Sandy,1,1000,2000,500,Dry,Region2
2733,Wheat,10.0,-1,100,100,200,100,Sandy,1,1000,100,-1000,Wet,Region2
2734,Maize,1.5,5,10000,45,50,100,Clay,yes,1000,2000,500,Wet,Region1
2735,Maize,10.0,5,10000,20,200,100,Sandy,0,1000,2000,-1000,Wet,Region1
2736,Wheat,-5.0,-1,5000,20,50,100,Sandy,yes,-500,2000,500,Dry,Region1
2737,Maize,10.0,2,5000,45,200,10,Clay,1,1000,100,500,Wet,Region1
2738,Rice,10.0,2,5000,100,50,10,Clay,yes,1000,100,-1000,Dry,Region2
2739,Maize,10.0,-1,5000,20,50,100,Sandy,0,-500,100,-1000,Wet,Region2
